table_id,metric_name,value
T6,m4_fep8_q2_m60_0,9.105763029897734
T6,m4_fep8_q3_m60_0,8.061782825980906
T6,m4_fep8_q4_m60_0,7.12539146087092
T6,m4_fep8_q5_m60_0,5.849684533503221
T6,m4_fep8_q1_p1_60,-0.24459137493316216
T6,m4_fep8_q2_p1_60,-0.40982734323584846
T6,m4_fep8_q3_p1_60,0.0839555923436545
T6,m4_fep8_q4_p1_60,-0.11114293187877565
T6,m4_fep8_q5_p1_60,-0.12893180054906636
T6,m4_fep9_q1_m1_0,2.628881478800169
T6,m4_fep9_q2_m1_0,1.2766027287924067
T6,m4_fep9_q3_m1_0,1.0222063025258925
T6,m4_fep9_q4_m1_0,0.7467270106240244
T6,m4_fep9_q5_m1_0,0.4584242907160441
T6,m4_fep9_q1_m60_0,21.74233463402562
T6,m4_fep9_q2_m60_0,14.958060680971395
T6,m4_fep9_q3_m60_0,12.731678499916747
T6,m4_fep9_q4_m60_0,11.82600304819673
T6,m4_fep9_q5_m60_0,9.699151014982075
T6,m4_fep9_q1_p1_60,-0.46271069585495206
T6,m4_fep9_q2_p1_60,0.6995782381886213
T6,m4_fep9_q3_p1_60,-0.2317201576609686
T6,m4_fep9_q4_p1_60,-0.3299348646845436
T6,m4_fep9_q5_p1_60,0.4204011299362209
T6,m4_fep10_q1_m1_0,3.2544645045453837
T6,m4_fep10_q2_m1_0,1.7258396767500752
T6,m4_fep10_q3_m1_0,1.602684219385572
T6,m4_fep10_q4_m1_0,1.2706763162459667
T6,m4_fep10_q5_m1_0,1.1040286758072595
T6,m4_fep10_q1_m60_0,37.95870955764647
T6,m4_fep10_q2_m60_0,27.584181579567602
T6,m4_fep10_q3_m60_0,24.277425928577575
T6,m4_fep10_q4_m60_0,21.708188232842986
T6,m4_fep10_q5_m60_0,17.833976789234534
T6,m4_fep10_q1_p1_60,-2.1628315892843037
T6,m4_fep10_q2_p1_60,-0.17064713153847993
T6,m4_fep10_q3_p1_60,-0.39646463726128905
T6,m4_fep10_q4_p1_60,-0.326004458750335
T6,m4_fep10_q5_p1_60,-0.14667928727408275
T6,m2_fep7_q1_p1_60,0.9994962775013108
T6,m2_fep8_q1_p1_60,1.651278455959203
T6,m2_fep9_q1_p1_60,2.107175544596205
T6,m2_fep10_q1_p1_60,2.500271033874149
T7,m1_m1_0_fep_alpha,-1.58642420090916
T7,m1_m1_0_fep_t_alpha,-9.953068313992308
T7,m1_m1_0_fep_b1,0.31222640296744586
T7,m1_m1_0_fep_t_b1,12.154515421895331
T7,m1_m1_0_fep_adj_r2,0.7496580087523192
T7,m1_m1_0_fsq_alpha,1.7141812081242318
T7,m1_m1_0_fsq_t_alpha,8.896898807311715
T7,m1_m1_0_fsq_b2,-0.28788367140226173
T7,m1_m1_0_fsq_t_b2,-9.27105843797412
T7,m1_m1_0_fsq_adj_r2,0.6341987569041239
T7,m1_m1_0_both_alpha,-0.42145470697332255
T7,m1_m1_0_both_t_alpha,-1.1271908861561193
T7,m1_m1_0_both_b1,0.22092785328595374
T7,m1_m1_0_both_t_b1,6.192900013206225
T7,m1_m1_0_both_b2,-0.12051408557956943
T7,m1_m1_0_both_t_b2,-3.3781692578674165
T7,m1_m1_0_both_adj_r2,0.7942818270992291
T7,m1_m60_0_fep_alpha,-4.872795439019841
T7,m1_m60_0_fep_t_alpha,-12.15746085010621
T7,m1_m60_0_fep_b1,0.8798933302946536
T7,m1_m60_0_fep_t_b1,13.621504875584952
T7,m1_m60_0_fep_adj_r2,0.790190682269108
T7,m1_m60_0_fsq_alpha,4.1161854275604846
T7,m1_m60_0_fsq_t_alpha,7.21952293362019
T7,m1_m60_0_fsq_b2,-0.7544668272654055
T7,m1_m60_0_fsq_t_b2,-8.210773718851595
T7,m1_m60_0_fsq_adj_r2,0.5754517726114503
T7,m1_m60_0_both_alpha,-2.8789959098753113
T7,m1_m60_0_both_t_alpha,-2.880123303366598
T7,m1_m60_0_both_b1,0.7236394487002544
T7,m1_m60_0_both_t_b1,7.587335753650685
T7,m1_m60_0_both_b2,-0.20625512370460652
T7,m1_m60_0_both_t_b2,-2.162578169651209
T7,m1_m60_0_both_adj_r2,0.8051183877828696
T7,m1_p1_60_fep_alpha,-2.2353819189192583
T7,m1_p1_60_fep_t_alpha,-11.433944725612003
T7,m1_p1_60_fep_b1,0.3659065391258686
T7,m1_p1_60_fep_t_b1,11.613012412163611
T7,m1_p1_60_fep_adj_r2,0.7320384516750061
T7,m1_p1_60_fsq_alpha,1.6051196421204856
T7,m1_p1_60_fsq_t_alpha,6.72271099210469
T7,m1_p1_60_fsq_b2,-0.3323664719722667
T7,m1_p1_60_fsq_t_b2,-8.637431257875459
T7,m1_p1_60_fsq_adj_r2,0.600343276528063
T7,m1_p1_60_both_alpha,-0.983836227274324
T7,m1_p1_60_both_t_alpha,-2.08705194143831
T7,m1_p1_60_both_b1,0.26782302097187666
T7,m1_p1_60_both_t_b1,5.954638312240676
T7,m1_p1_60_both_b2,-0.12947024396326912
T7,m1_p1_60_both_t_b2,-2.8785743368931107
T7,m1_p1_60_both_adj_r2,0.7673532165981888
T7,m2_m1_0_fep_alpha,-1.5823493872029142
T7,m2_m1_0_fep_t_alpha,-10.858179396354783
T7,m2_m1_0_fep_b1,0.3122423548137849
T7,m2_m1_0_fep_t_b1,13.29464692059699
T7,m2_m1_0_fep_adj_r2,0.7819776852383199
T7,m2_m1_0_fsq_alpha,1.7840040443011898
T7,m2_m1_0_fsq_t_alpha,10.790485499313927
T7,m2_m1_0_fsq_b2,-0.2998219054596885
T7,m2_m1_0_fsq_t_b2,-11.252237120020093
T7,m2_m1_0_fsq_adj_r2,0.7193791708420275
T7,m2_m1_0_both_alpha,-0.14680538044815603
T7,m2_m1_0_both_t_alpha,-0.4796093898883289
T7,m2_m1_0_both_b1,0.19973890600855287
T7,m2_m1_0_both_t_b1,6.83920161680934
T7,m2_m1_0_both_b2,-0.14850455242290597
T7,m2_m1_0_both_t_b2,-5.0849010607417435
T7,m2_m1_0_both_adj_r2,0.8563599472868184
T7,m2_m60_0_fep_alpha,-4.410939564821467
T7,m2_m60_0_fep_t_alpha,-12.421415009798014
T7,m2_m60_0_fep_b1,0.8177846616053395
T7,m2_m60_0_fep_t_b1,14.289245246936503
T7,m2_m60_0_fep_adj_r2,0.8056962944537595
T7,m2_m60_0_fsq_alpha,4.24468343398326
T7,m2_m60_0_fsq_t_alpha,9.394776730695293
T7,m2_m60_0_fsq_b2,-0.7559649745409746
T7,m2_m60_0_fsq_t_b2,-10.381812857366551
T7,m2_m60_0_fsq_adj_r2,0.685457960593641
T7,m2_m60_0_both_alpha,-1.3156580762648769
T7,m2_m60_0_both_t_alpha,-1.6671741679143246
T7,m2_m60_0_both_b1,0.5752077424394622
T7,m2_m60_0_both_t_b1,7.639407823510028
T7,m2_m60_0_both_b2,-0.3202015332989577
T7,m2_m60_0_both_t_b2,-4.252637643940283
T7,m2_m60_0_both_adj_r2,0.8567014160412876
T7,m2_p1_60_fep_alpha,-1.9362654349909159
T7,m2_p1_60_fep_t_alpha,-10.705426924707396
T7,m2_p1_60_fep_b1,0.3336353602298452
T7,m2_p1_60_fep_t_b1,11.44567832896192
T7,m2_p1_60_fep_adj_r2,0.726262415799722
T7,m2_p1_60_fsq_alpha,1.62495161165755
T7,m2_p1_60_fsq_t_alpha,7.837668321614057
T7,m2_p1_60_fsq_b2,-0.3138586482516942
T7,m2_p1_60_fsq_t_b2,-9.393142536813745
T7,m2_p1_60_fsq_adj_r2,0.6403171493852038
T7,m2_p1_60_both_alpha,-0.549955106731069
T7,m2_p1_60_both_t_alpha,-1.3121981704468177
T7,m2_p1_60_both_b1,0.22499035017813288
T7,m2_p1_60_both_t_b1,5.62643253745798
T7,m2_p1_60_both_b2,-0.14341141326826004
T7,m2_p1_60_both_t_b2,-3.5863522200686564
T7,m2_p1_60_both_adj_r2,0.7805048092586865
T7,m3_m1_0_fep_alpha,-6.855883420967517
T7,m3_m1_0_fep_t_alpha,-15.167395638119885
T7,m3_m1_0_fep_b1,1.2769226549011543
T7,m3_m1_0_fep_t_b1,17.52841101421289
T7,m3_m1_0_fep_adj_r2,0.8620670989805626
T7,m3_m1_0_fsq_alpha,5.826759281150136
T7,m3_m1_0_fsq_t_alpha,7.1568627412939065
T7,m3_m1_0_fsq_b2,-1.0290123818475096
T7,m3_m1_0_fsq_t_b2,-7.842356430209477
T7,m3_m1_0_fsq_adj_r2,0.552521854141842
T7,m3_m1_0_both_alpha,-5.457273138915721
T7,m3_m1_0_both_t_alpha,-4.699693334141345
T7,m3_m1_0_both_b1,1.1673136986275021
T7,m3_m1_0_both_t_b1,10.536065134012482
T7,m3_m1_0_both_b2,-0.14468382228122048
T7,m3_m1_0_both_t_b2,-1.3059027553477478
T7,m3_m1_0_both_adj_r2,0.864064730093696
T7,m3_m60_0_fep_alpha,-6.1316350170467615
T7,m3_m60_0_fep_t_alpha,-14.635496004280364
T7,m3_m60_0_fep_b1,1.1075974855029032
T7,m3_m60_0_fep_t_b1,16.403762606600093
T7,m3_m60_0_fep_adj_r2,0.8454665374264961
T7,m3_m60_0_fsq_alpha,4.858324424295389
T7,m3_m60_0_fsq_t_alpha,6.7157259907608085
T7,m3_m60_0_fsq_b2,-0.8905769583774877
T7,m3_m60_0_fsq_t_b2,-7.6385033799069255
T7,m3_m60_0_fsq_adj_r2,0.5392430194136815
T7,m3_m60_0_both_alpha,-4.963502055938644
T7,m3_m60_0_both_t_alpha,-4.596099049966571
T7,m3_m60_0_both_b1,1.0160510151966236
T7,m3_m60_0_both_t_b1,9.860835708247112
T7,m3_m60_0_both_b2,-0.120841340804288
T7,m3_m60_0_both_t_b2,-1.172772420491886
T7,m3_m60_0_both_adj_r2,0.8466657237530113
T7,m3_p1_60_fep_alpha,-0.9441680659757016
T7,m3_p1_60_fep_t_alpha,-6.608058243809962
T7,m3_p1_60_fep_b1,0.12420868969999428
T7,m3_p1_60_fep_t_b1,5.393949794959208
T7,m3_p1_60_fep_adj_r2,0.3644180006502198
T7,m3_p1_60_fsq_alpha,0.15704763481238043
T7,m3_p1_60_fsq_t_alpha,0.9359502595332004
T7,m3_p1_60_fsq_b2,-0.0760123468069297
T7,m3_p1_60_fsq_t_b2,-2.8108383794008502
T7,m3_p1_60_fsq_adj_r2,0.1234474437748263
T7,m3_p1_60_both_alpha,-1.3544748020121373
T7,m3_p1_60_both_t_alpha,-3.680882814762644
T7,m3_p1_60_both_b1,0.1563643900163293
T7,m3_p1_60_both_t_b1,4.453648644415055
T7,m3_p1_60_both_b2,0.04244552441756222
T7,m3_p1_60_both_t_b2,1.2089546236455806
T7,m3_p1_60_both_adj_r2,0.3704715888958485
T7,m4_m1_0_fep_alpha,-1.718806548052872
T7,m4_m1_0_fep_t_alpha,-10.864981695696345
T7,m4_m1_0_fep_b1,0.3404376024103439
T7,m4_m1_0_fep_t_b1,13.352724468403887
T7,m4_m1_0_fep_adj_r2,0.7834687213181696
T7,m4_m1_0_fsq_alpha,1.8449982706401775
T7,m4_m1_0_fsq_t_alpha,8.98869905666514
T7,m4_m1_0_fsq_b2,-0.3075269100793014
T7,m4_m1_0_fsq_t_b2,-9.296390674651972
T7,m4_m1_0_fsq_adj_r2,0.635478720924251
T7,m4_m1_0_both_alpha,-0.5930610670565053
T7,m4_m1_0_both_t_alpha,-1.5881171747790344
T7,m4_m1_0_both_b1,0.25221303493413955
T7,m4_m1_0_both_t_b1,7.078605211043258
T7,m4_m1_0_both_b2,-0.11645642906858962
T7,m4_m1_0_both_t_b2,-3.268463447496561
T7,m4_m1_0_both_adj_r2,0.8198164483767888
T7,m4_m60_0_fep_alpha,-25.28839851259281
T7,m4_m60_0_fep_t_alpha,-20.076042907772347
T7,m4_m60_0_fep_b1,4.59670831182004
T7,m4_m60_0_fep_t_b1,22.64300691788239
T7,m4_m60_0_fep_adj_r2,0.9126101365527877
T7,m4_m60_0_fsq_alpha,20.662082184218274
T7,m4_m60_0_fsq_t_alpha,7.696320979814028
T7,m4_m60_0_fsq_b2,-3.7579245421456124
T7,m4_m60_0_fsq_t_b2,-8.685353663540052
T7,m4_m60_0_fsq_adj_r2,0.603031119115852
T7,m4_m60_0_both_alpha,-19.036409572071125
T7,m4_m60_0_both_t_alpha,-6.058299784872612
T7,m4_m60_0_both_b1,4.106740526512695
T7,m4_m60_0_both_t_b1,13.69809012273862
T7,m4_m60_0_both_b2,-0.6467574766056922
T7,m4_m60_0_both_t_b2,-2.1572685551728394
T7,m4_m60_0_both_adj_r2,0.9187917863404116
T7,m4_p1_60_fep_alpha,-0.17784206616002393
T7,m4_p1_60_fep_t_alpha,-0.9341489690856921
T7,m4_p1_60_fep_b1,-0.020603183926224563
T7,m4_p1_60_fep_t_b1,-0.6715005114878269
T7,m4_p1_60_fep_adj_r2,-0.01133285277382412
T7,m4_p1_60_fsq_alpha,-0.41380867725528414
T7,m4_p1_60_fsq_t_alpha,-2.175360894892579
T7,m4_p1_60_fsq_b2,0.022299836272913674
T7,m4_p1_60_fsq_t_b2,0.7273840324213826
T7,m4_p1_60_fsq_adj_r2,-0.009703715716502082
T7,m4_p1_60_both_alpha,-0.3296523778697684
T7,m4_p1_60_both_t_alpha,-0.6629032019022784
T7,m4_p1_60_both_b1,-0.008705824074363678
T7,m4_p1_60_both_t_b1,-0.18348510984904817
T7,m4_p1_60_both_b2,0.01570451500445633
T7,m4_p1_60_both_t_b2,0.3309904537588892
T7,m4_p1_60_both_adj_r2,-0.030448648101070175
T5,m1_fep1_s1,10.0
T5,m1_fep1_s2,7.0
T5,m1_fep1_s3,11.0
T5,m2_fep1_s1,5.0
T5,m2_fep1_s2,10.0
T5,m2_fep1_s3,10.0
T5,m3_fep1_s1,9.0
T5,m3_fep1_s2,6.0
T5,m3_fep1_s3,10.0
T5,m4_fep1_s1,6.0
T5,m4_fep1_s2,6.0
T5,m4_fep1_s3,7.0
T5,m1_fep2_s1,7.0
T5,m1_fep2_s2,8.0
T5,m1_fep2_s3,9.0
T5,m2_fep2_s1,4.0
T5,m2_fep2_s2,10.0
T5,m2_fep2_s3,10.0
T5,m3_fep2_s1,7.0
T5,m3_fep2_s2,5.0
T5,m3_fep2_s3,4.0
T5,m4_fep2_s1,7.0
T5,m4_fep2_s2,5.0
T5,m4_fep2_s3,7.0
T5,m1_fep3_s1,9.0
T5,m1_fep3_s2,9.0
T5,m1_fep3_s3,11.0
T5,m2_fep3_s1,4.0
T5,m2_fep3_s2,8.0
T5,m2_fep3_s3,10.0
T5,m3_fep3_s1,9.0
T5,m3_fep3_s2,5.0
T5,m3_fep3_s3,8.0
T5,m4_fep3_s1,6.0
T5,m4_fep3_s2,2.0
T5,m4_fep3_s3,7.0
T5,m1_fep4_s1,8.0
T5,m1_fep4_s2,4.0
T5,m1_fep4_s3,8.0
T5,m2_fep4_s1,4.0
T5,m2_fep4_s2,4.0
T5,m2_fep4_s3,9.0
T5,m3_fep4_s1,10.0
T5,m3_fep4_s2,4.0
T5,m3_fep4_s3,7.0
T5,m4_fep4_s1,7.0
T5,m4_fep4_s2,0.0
T5,m4_fep4_s3,8.0
T5,m1_fep5_s1,9.0
T5,m1_fep5_s2,3.0
T5,m1_fep5_s3,5.0
T5,m2_fep5_s1,5.0
T5,m2_fep5_s2,3.0
T5,m2_fep5_s3,6.0
T5,m3_fep5_s1,6.0
T5,m3_fep5_s2,4.0
T5,m3_fep5_s3,4.0
T5,m4_fep5_s1,7.0
T5,m4_fep5_s2,3.0
T5,m4_fep5_s3,2.0
T5,m1_fep6_s1,4.0
T5,m1_fep6_s2,4.0
T5,m1_fep6_s3,4.0
T5,m2_fep6_s1,4.0
T5,m2_fep6_s2,3.0
T5,m2_fep6_s3,5.0
T5,m3_fep6_s1,9.0
T5,m3_fep6_s2,3.0
T5,m3_fep6_s3,7.0
T5,m4_fep6_s1,8.0
T5,m4_fep6_s2,5.0
T5,m4_fep6_s3,3.0
T5,m1_fep7_s1,7.0
T5,m1_fep7_s2,3.0
T5,m1_fep7_s3,2.0
T5,m2_fep7_s1,5.0
T5,m2_fep7_s2,8.0
T5,m2_fep7_s3,2.0
T5,m3_fep7_s1,8.0
T5,m3_fep7_s2,7.0
T5,m3_fep7_s3,4.0
T5,m4_fep7_s1,9.0
T5,m4_fep7_s2,8.0
T5,m4_fep7_s3,8.0
T5,m1_fep8_s1,3.0
T5,m1_fep8_s2,1.0
T5,m1_fep8_s3,1.0
T5,m2_fep8_s1,2.0
T5,m2_fep8_s2,1.0
T5,m2_fep8_s3,3.0
T5,m3_fep8_s1,8.0
T5,m3_fep8_s2,6.0
T5,m3_fep8_s3,5.0
T5,m4_fep8_s1,8.0
T5,m4_fep8_s2,3.0
T5,m4_fep8_s3,5.0
T5,m1_fep9_s1,0.0
T5,m1_fep9_s2,1.0
T5,m1_fep9_s3,1.0
T5,m2_fep9_s1,0.0
T5,m2_fep9_s2,2.0
T5,m2_fep9_s3,0.0
T5,m3_fep9_s1,6.0
T5,m3_fep9_s2,3.0
T5,m3_fep9_s3,2.0
T5,m4_fep9_s1,7.0
T5,m4_fep9_s2,4.0
T5,m4_fep9_s3,7.0
T5,m1_fep10_s1,3.0
T5,m1_fep10_s2,1.0
T5,m1_fep10_s3,3.0
T5,m2_fep10_s1,1.0
T5,m2_fep10_s2,1.0
T5,m2_fep10_s3,2.0
T5,m3_fep10_s1,5.0
T5,m3_fep10_s2,2.0
T5,m3_fep10_s3,0.0
T5,m4_fep10_s1,9.0
T5,m4_fep10_s2,6.0
T5,m4_fep10_s3,4.0
T8,m1_fep1_m1_0,-1.85201968
T8,m2_fep1_m1_0,-1.5438819561007102
T8,m3_fep1_m1_0,-7.322566387088576
T8,m4_fep1_m1_0,-1.66311902291918
T8,m1_fep1_m60_0,-4.853270906666666
T8,m2_fep1_m60_0,-4.745129841833441
T8,m3_fep1_m60_0,-7.246762663616724
T8,m4_fep1_m60_0,-22.34426744270205
T8,m1_fep1_p1_60,-1.4859917444651907
T8,m2_fep1_p1_60,-1.7722602421307507
T8,m3_fep1_p1_60,-0.9668396034570412
T8,m4_fep1_p1_60,-1.113348715164676
T8,m1_fep2_m1_0,-1.2235281320729596
T8,m2_fep2_m1_0,-1.0239740722735373
T8,m3_fep2_m1_0,-3.9314974601529094
T8,m4_fep2_m1_0,-1.088916807511737
T8,m1_fep2_m60_0,-3.2523989215816798
T8,m2_fep2_m60_0,-3.725686760654675
T8,m3_fep2_m60_0,-3.598744136322405
T8,m4_fep2_m60_0,-15.469222494969816
T8,m1_fep2_p1_60,-1.200968362183755
T8,m2_fep2_p1_60,-2.085297893372225
T8,m3_fep2_p1_60,-0.20012117403135926
T8,m4_fep2_p1_60,-0.8525239871210089
T8,m1_fep3_m1_0,-0.6024746378755365
T8,m2_fep3_m1_0,-0.811717477154047
T8,m3_fep3_m1_0,-2.5332892829306313
T8,m4_fep3_m1_0,-0.7095537966368891
T8,m1_fep3_m60_0,-1.7409127548283263
T8,m2_fep3_m60_0,-2.7707450881201043
T8,m3_fep3_m60_0,-1.7848376201610807
T8,m4_fep3_m60_0,-11.52442653704677
T8,m1_fep3_p1_60,-1.4835898457411132
T8,m2_fep3_p1_60,-1.3668332027424093
T8,m3_fep3_p1_60,-0.443180774227072
T8,m4_fep3_p1_60,0.06809969784550719
T8,m1_fep4_m1_0,-0.23411835408022127
T8,m2_fep4_m1_0,-0.44395007332572917
T8,m3_fep4_m1_0,-1.3483153321318229
T8,m4_fep4_m1_0,-0.3203211677852349
T8,m1_fep4_m60_0,-1.408671355463347
T8,m2_fep4_m60_0,-1.4809743197001792
T8,m3_fep4_m60_0,-1.043334281668383
T8,m4_fep4_m60_0,-7.636517503355705
T8,m1_fep4_p1_60,-0.888179612724758
T8,m2_fep4_p1_60,-0.9899157894736842
T8,m3_fep4_p1_60,-0.6340033985581873
T8,m4_fep4_p1_60,0.6155187248322148
T8,m1_fep5_m1_0,0.10206358875413452
T8,m2_fep5_m1_0,-0.025844907256752363
T8,m3_fep5_m1_0,-0.4457673035004488
T8,m4_fep5_m1_0,0.039407823960880196
T8,m1_fep5_m60_0,-0.8531248484013231
T8,m2_fep5_m60_0,-0.23440790758216717
T8,m3_fep5_m60_0,-0.27253913322220796
T8,m4_fep5_m60_0,-3.6946026122764124
T8,m1_fep5_p1_60,-0.9310109303928326
T8,m2_fep5_p1_60,-0.330839687449129
T8,m3_fep5_p1_60,0.2802929835813239
T8,m4_fep5_p1_60,0.47631213642213655
T8,m1_fep6_m1_0,0.43141117458548145
T8,m2_fep6_m1_0,0.37803803851174933
T8,m3_fep6_m1_0,0.37294295047693715
T8,m4_fep6_m1_0,0.2645737637185281
T8,m1_fep6_m60_0,-0.05644161906088887
T8,m2_fep6_m60_0,0.5828511422976502
T8,m3_fep6_m60_0,0.6098915457990332
T8,m4_fep6_m60_0,0.5422036668818593
T8,m1_fep6_p1_60,-0.7005049184896196
T8,m2_fep6_p1_60,0.10771669386422986
T8,m3_fep6_p1_60,0.15448895424836606
T8,m4_fep6_p1_60,0.40021863859467843
T8,m1_fep7_m1_0,0.8441947039652363
T8,m2_fep7_m1_0,0.7913858094262295
T8,m3_fep7_m1_0,1.3617669281213836
T8,m4_fep7_m1_0,0.7319123450413223
T8,m1_fep7_m60_0,0.9936038294405215
T8,m2_fep7_m60_0,1.2827650956284153
T8,m3_fep7_m60_0,0.9900728172817282
T8,m4_fep7_m60_0,5.141678551136363
T8,m1_fep7_p1_60,0.23697691889688904
T8,m2_fep7_p1_60,0.14645391972672933
T8,m3_fep7_p1_60,-0.18935857014272847
T8,m4_fep7_p1_60,0.3344581611570249
T8,m1_fep8_m1_0,1.3812572146739133
T8,m2_fep8_m1_0,1.1529094241714095
T8,m3_fep8_m1_0,2.6045301006404395
T8,m4_fep8_m1_0,1.1956758270047625
T8,m1_fep8_m60_0,2.778459347826087
T8,m2_fep8_m60_0,1.829261432875795
T8,m3_fep8_m60_0,2.348322990458764
T8,m4_fep8_m60_0,10.192554266958425
T8,m1_fep8_p1_60,1.3086911413043478
T8,m2_fep8_p1_60,0.5901464255817848
T8,m3_fep8_p1_60,0.15706990456268802
T8,m4_fep8_p1_60,0.25446493305870244
T8,m1_fep9_m1_0,1.9576219353966755
T8,m2_fep9_m1_0,1.3902984429934706
T8,m3_fep9_m1_0,4.3631773824813775
T8,m4_fep9_m1_0,1.4518787783457858
T8,m1_fep9_m60_0,4.650512974726315
T8,m2_fep9_m60_0,2.6691160890674706
T8,m3_fep9_m60_0,3.687311071153352
T8,m4_fep9_m60_0,16.254980128457202
T8,m1_fep9_p1_60,2.2388069883752366
T8,m2_fep9_p1_60,1.114068084393838
T8,m3_fep9_p1_60,0.6412788953114965
T8,m4_fep9_p1_60,0.3076487673747706
T8,m1_fep10_m1_0,1.3946275102040817
T8,m2_fep10_m1_0,1.940249819731236
T8,m3_fep10_m1_0,9.122514895819853
T8,m4_fep10_m1_0,2.236222188526662
T8,m1_fep10_m60_0,4.4436449251700685
T8,m2_fep10_m60_0,4.010880072107506
T8,m3_fep10_m60_0,7.308790746732238
T8,m4_fep10_m60_0,29.469398989133182
T8,m1_fep10_p1_60,2.381881102040816
T8,m2_fep10_p1_60,1.5083730088495577
T8,m3_fep10_p1_60,0.8084642034424746
T8,m4_fep10_p1_60,-0.8469263709881223
T9,m2_fep1_q1_m1_0,-2.308838478355925
T9,m2_fep1_q2_m1_0,-1.4426802669208771
T9,m2_fep1_q3_m1_0,-1.206574139626352
T9,m2_fep1_q4_m1_0,-1.0238172557172556
T9,m2_fep1_q5_m1_0,-0.6358788876276957
T9,m2_fep1_q1_m60_0,-4.860361696545692
T9,m2_fep1_q2_m60_0,-4.95978093422307
T9,m2_fep1_q3_m60_0,-4.228905899705015
T9,m2_fep1_q4_m60_0,-4.556197920997921
T9,m2_fep1_q5_m60_0,-4.992630419977298
T9,m2_fep1_q1_p1_60,-0.7127898075240595
T9,m2_fep1_q2_p1_60,-1.6070000953288845
T9,m2_fep1_q3_p1_60,-2.1256739429695184
T9,m2_fep1_q4_p1_60,-2.9261197505197503
T9,m2_fep1_q5_p1_60,-3.0502088535754823
T9,m2_fep2_q1_m1_0,-1.3517612945838837
T9,m2_fep2_q2_m1_0,-1.1656580492424242
T9,m2_fep2_q3_m1_0,-0.7410927710843374
T9,m2_fep2_q4_m1_0,-0.6799470132743364
T9,m2_fep2_q5_m1_0,-0.7048291313559322
T9,m2_fep2_q1_m60_0,-2.184142228093351
T9,m2_fep2_q2_m60_0,-4.321790246212121
T9,m2_fep2_q3_m60_0,-4.138898694779116
T9,m2_fep2_q4_m60_0,-4.47102267699115
T9,m2_fep2_q5_m60_0,-5.617656673728813
T9,m2_fep2_q1_p1_60,-1.5161424482606778
T9,m2_fep2_q2_p1_60,-1.5445065340909088
T9,m2_fep2_q3_p1_60,-2.3058900602409635
T9,m2_fep2_q4_p1_60,-2.4778429203539822
T9,m2_fep2_q5_p1_60,-3.4508245762711867
T9,m2_fep3_q1_m1_0,-1.0005129101899828
T9,m2_fep3_q2_m1_0,-0.8898585178055822
T9,m2_fep3_q3_m1_0,-0.7550728395061729
T9,m2_fep3_q4_m1_0,-0.46456459016393453
T9,m2_fep3_q5_m1_0,-0.6472306997742663
T9,m2_fep3_q1_m60_0,-1.5416086355785836
T9,m2_fep3_q2_m60_0,-3.063528200192493
T9,m2_fep3_q3_m60_0,-3.095580555555556
T9,m2_fep3_q4_m60_0,-3.445873989071038
T9,m2_fep3_q5_m60_0,-4.586766930022574
T9,m2_fep3_q1_p1_60,-0.006728293736500905
T9,m2_fep3_q2_p1_60,-1.3694652550529356
T9,m2_fep3_q3_p1_60,-1.4559080329557157
T9,m2_fep3_q4_p1_60,-2.8747424043715846
T9,m2_fep3_q5_p1_60,-3.262634085778781
T9,m2_fep4_q1_m1_0,-0.503559512195122
T9,m2_fep4_q2_m1_0,-0.5044532323232324
T9,m2_fep4_q3_m1_0,-0.3716260962566845
T9,m2_fep4_q4_m1_0,-0.3782462340672074
T9,m2_fep4_q5_m1_0,-0.35147311586051744
T9,m2_fep4_q1_m60_0,0.5256744715447155
T9,m2_fep4_q2_m60_0,-2.204172626262626
T9,m2_fep4_q3_m60_0,-1.8005524064171121
T9,m2_fep4_q4_m60_0,-2.9882333719582848
T9,m2_fep4_q5_m60_0,-4.4290278965129355
T9,m2_fep4_q1_p1_60,0.002680772357723628
T9,m2_fep4_q2_p1_60,-0.26381686868686854
T9,m2_fep4_q3_p1_60,-1.189658395721925
T9,m2_fep4_q4_p1_60,-1.7387506373117034
T9,m2_fep4_q5_p1_60,-3.608162879640045
T9,m2_fep5_q1_m1_0,0.13935578154425615
T9,m2_fep5_q2_m1_0,-0.1683566276803119
T9,m2_fep5_q3_m1_0,-0.223126091954023
T9,m2_fep5_q4_m1_0,-0.1441236340533672
T9,m2_fep5_q5_m1_0,-0.06009096534653466
T9,m2_fep5_q1_m60_0,1.8837595856873823
T9,m2_fep5_q2_m60_0,-0.69107261208577
T9,m2_fep5_q3_m60_0,-1.2398611494252874
T9,m2_fep5_q4_m60_0,-1.7493902160101649
T9,m2_fep5_q5_m60_0,-4.056389727722773
T9,m2_fep5_q1_p1_60,1.4719052790346907
T9,m2_fep5_q2_p1_60,-0.11446695906432744
T9,m2_fep5_q3_p1_60,-1.5173336781609197
T9,m2_fep5_q4_p1_60,-2.3087043202033035
T9,m2_fep5_q5_p1_60,-3.3185238861386144
T9,m2_fep6_q1_m1_0,0.6403442741935484
T9,m2_fep6_q2_m1_0,0.315665062560154
T9,m2_fep6_q3_m1_0,0.20874673423423423
T9,m2_fep6_q4_m1_0,0.22431241299303945
T9,m2_fep6_q5_m1_0,0.02545157159487776
T9,m2_fep6_q1_m60_0,3.582498629032258
T9,m2_fep6_q2_m60_0,0.8012620789220404
